Date,Open,High,Low,Close,Volume,Currency
2018-06-03,591.33,627.51,590.81,619.08,764926,USD
2018-06-04,619.09,624.81,580.71,591.44,809799,USD
2018-06-05,591.44,613.0,577.53,608.83,829992,USD
2018-06-06,608.83,611.63,593.98,606.39,700744,USD
2018-06-07,606.39,616.52,600.29,604.71,843323,USD
2018-06-08,604.71,608.32,593.74,599.67,622536,USD
2018-06-09,599.67,608.65,592.54,593.8,534162,USD
2018-06-10,593.8,593.82,503.43,524.64,1492398,USD
2018-06-11,524.64,535.63,510.29,531.42,1207427,USD
2018-06-12,531.4,538.16,484.99,494.48,1241665,USD
2018-06-13,494.6,501.64,450.67,476.17,1560902,USD
2018-06-14,476.17,525.21,461.62,519.49,1697259,USD
2018-06-15,519.49,520.73,483.99,487.88,1245988,USD
2018-06-16,487.88,502.47,484.89,496.93,749087,USD
2018-06-17,496.95,507.19,494.73,496.43,604785,USD
2018-06-18,496.47,523.95,489.16,517.91,842049,USD
2018-06-19,517.91,547.5,514.88,538.22,985960,USD
2018-06-20,538.22,541.08,517.42,536.31,873139,USD
2018-06-21,536.31,544.71,522.47,526.01,774029,USD
2018-06-22,525.97,526.26,450.72,462.57,1743296,USD
2018-06-23,462.58,482.42,456.46,474.14,1221315,USD
2018-06-24,474.14,475.74,419.56,454.81,2635797,USD
2018-06-25,454.81,472.54,437.08,458.76,4411355,USD
2018-06-26,458.76,459.96,429.87,430.33,5305186,USD
2018-06-27,430.32,445.38,423.01,442.16,2021429,USD
2018-06-28,442.16,443.32,418.62,421.27,1664622,USD
2018-06-29,421.23,441.29,406.12,435.37,1783001,USD
2018-06-30,434.92,457.49,433.46,452.67,1820005,USD
2018-07-01,452.72,456.02,445.06,452.57,1669493,USD
2018-07-02,452.57,479.94,442.29,475.7,1905835,USD
2018-07-03,475.73,483.93,460.63,461.89,1720321,USD
2018-07-04,461.9,480.69,453.94,467.52,1282114,USD
2018-07-05,467.58,478.59,459.68,468.47,1740043,USD
2018-07-06,468.47,474.58,455.05,469.9,1745192,USD
2018-07-07,469.91,486.18,464.29,485.4,1624913,USD
2018-07-08,485.4,494.03,482.24,486.45,2162101,USD
2018-07-09,486.41,488.1,469.93,471.52,1203918,USD
2018-07-10,471.77,473.36,429.39,432.67,1616790,USD
2018-07-11,432.67,447.62,425.6,445.99,1053365,USD
2018-07-12,445.96,446.27,418.71,430.84,1551981,USD
2018-07-13,430.86,442.02,425.77,432.85,1236944,USD
2018-07-14,432.88,439.94,429.89,434.09,932649,USD
2018-07-15,434.09,455.68,432.59,450.81,916020,USD
2018-07-16,450.87,480.84,446.14,479.79,1424010,USD
2018-07-17,479.68,511.54,467.33,499.87,1695999,USD
2018-07-18,499.86,515.2,470.91,480.0,1523615,USD
2018-07-19,480.0,484.0,463.94,469.47,1206389,USD
2018-07-20,469.48,469.74,441.74,449.38,1516936,USD
2018-07-21,449.44,468.95,443.04,461.52,972657,USD
2018-07-22,461.51,472.88,456.35,459.02,918810,USD
2018-07-23,459.02,470.37,448.14,450.56,1321406,USD
2018-07-24,450.58,484.3,449.44,479.88,1590446,USD
2018-07-25,479.78,484.97,464.75,472.03,1376510,USD
2018-07-26,472.03,484.59,460.61,462.75,1113355,USD
2018-07-27,462.79,473.58,457.36,470.23,1169568,USD
2018-07-28,470.24,471.47,461.55,468.78,1073442,USD
2018-07-29,468.89,471.78,462.04,466.41,1040966,USD
2018-07-30,466.41,468.6,447.06,456.64,1375386,USD
2018-07-31,456.65,457.33,427.81,431.5,1524618,USD
2018-08-01,431.88,434.43,407.96,420.3,1640606,USD
2018-08-02,420.33,424.51,408.21,411.0,1317479,USD
2018-08-03,411.0,419.74,398.1,417.58,1428967,USD
2018-08-04,417.58,419.7,402.52,407.09,1140198,USD
2018-08-05,407.11,412.51,401.22,408.85,1021724,USD
2018-08-06,408.81,413.4,401.66,405.4,1020328,USD
2018-08-07,405.38,410.57,370.06,378.25,1625416,USD
2018-08-08,378.29,380.15,348.98,355.44,2047386,USD
2018-08-09,355.48,369.74,351.07,363.34,1415807,USD
2018-08-10,363.33,365.36,326.67,331.81,1742043,USD
2018-08-11,331.78,332.52,305.19,317.59,2158957,USD
2018-08-12,317.63,327.51,314.71,318.18,1523338,USD
2018-08-13,318.2,321.22,281.17,284.01,2332981,USD
2018-08-14,284.0,284.0,250.84,278.19,5963981,USD
2018-08-15,278.3,303.85,277.91,281.12,5168009,USD
2018-08-16,281.12,298.19,278.6,286.76,4077378,USD
2018-08-17,286.76,316.9,285.78,316.9,4754360,USD
2018-08-18,316.91,320.81,282.76,293.89,4306214,USD
2018-08-19,293.9,306.3,289.5,299.33,3536116,USD
2018-08-20,299.33,303.74,270.17,271.08,3881037,USD
2018-08-21,271.9,282.77,270.26,280.9,2970325,USD
2018-08-22,280.9,298.2,266.4,269.84,5025295,USD
2018-08-23,269.84,279.19,268.94,276.12,3941704,USD
2018-08-24,276.12,282.71,270.91,281.29,4899429,USD
2018-08-25,281.29,282.74,276.53,277.61,4047951,USD
2018-08-26,277.61,281.34,269.75,274.46,4135200,USD
2018-08-27,274.46,286.57,271.9,286.57,4894914,USD
2018-08-28,286.57,297.86,282.57,295.62,4714923,USD
2018-08-29,295.61,297.11,284.45,288.42,4844750,USD
2018-08-30,288.41,290.91,272.85,283.97,4992569,USD
2018-08-31,283.97,284.85,277.13,281.94,4659210,USD
2018-09-01,281.94,301.92,281.76,295.31,4527620,USD
2018-09-02,295.32,299.38,289.45,295.05,5852866,USD
2018-09-03,295.05,296.76,285.95,288.92,5345228,USD
2018-09-04,288.98,292.6,283.4,285.17,5020421,USD
2018-09-05,285.17,288.01,227.76,228.77,6208518,USD
2018-09-06,228.76,232.66,212.9,229.6,5805038,USD
2018-09-07,229.58,234.49,214.84,215.6,4514863,USD
2018-09-08,215.51,220.85,191.16,196.79,4473776,USD
2018-09-09,196.69,208.23,187.26,195.8,5467413,USD
2018-09-10,195.81,203.64,187.35,197.04,4381933,USD
2018-09-11,197.05,200.42,177.29,185.07,5153685,USD
2018-09-12,185.07,186.57,169.08,182.98,5834957,USD
2018-09-13,183.11,214.57,183.11,211.0,7458321,USD
2018-09-14,210.98,224.6,203.16,209.98,7708941,USD
2018-09-15,209.88,259.37,209.06,221.94,5525283,USD
2018-09-16,221.94,223.14,208.61,220.2,4638678,USD
2018-09-17,220.2,224.48,192.87,196.24,7489066,USD
2018-09-18,196.17,213.93,195.24,209.03,5323946,USD
2018-09-19,209.02,214.91,199.19,209.74,5680222,USD
2018-09-20,209.74,225.48,207.78,224.42,4474139,USD
2018-09-21,224.43,250.74,222.05,247.92,6757494,USD
2018-09-22,247.92,254.36,233.46,240.82,5157120,USD
2018-09-23,240.82,249.02,238.14,244.67,4027279,USD
2018-09-24,244.67,246.87,225.73,228.01,4544237,USD
2018-09-25,228.02,228.59,204.84,219.04,5778972,USD
2018-09-26,219.14,222.41,208.91,214.35,6371099,USD
2018-09-27,214.46,232.6,211.31,229.15,7365284,USD
2018-09-28,229.18,234.14,215.39,221.77,7343509,USD
2018-09-29,221.95,237.45,215.15,231.87,8903116,USD
2018-09-30,231.9,238.64,227.01,232.8,8736128,USD
2018-10-01,232.8,235.95,225.33,231.77,8307925,USD
2018-10-02,231.77,232.97,223.75,225.84,8167103,USD
2018-10-03,225.84,227.15,216.44,220.51,8465767,USD
2018-10-04,220.48,227.14,219.75,222.57,7834870,USD
2018-10-05,222.33,231.88,220.0,228.34,7625847,USD
2018-10-06,228.34,228.69,223.01,225.18,8195420,USD
2018-10-07,225.19,227.44,222.0,226.11,1468839,USD
2018-10-08,226.11,231.66,224.79,229.84,1297821,USD
2018-10-09,229.83,232.66,226.81,228.25,945432,USD
2018-10-10,228.28,231.32,224.74,226.3,1071934,USD
2018-10-11,226.33,226.36,188.65,190.89,3496620,USD
2018-10-12,190.89,202.9,190.89,196.7,1685616,USD
2018-10-13,196.67,206.13,196.41,201.22,976304,USD
2018-10-14,201.22,207.53,195.51,197.08,12893167,USD
2018-10-15,197.09,235.83,195.4,214.26,41350788,USD
2018-10-16,214.27,218.71,211.37,215.06,20242852,USD
2018-10-17,215.06,216.6,210.1,213.46,16843424,USD
2018-10-18,213.16,215.23,203.95,206.58,16213742,USD
2018-10-19,206.6,208.74,204.02,204.97,26320516,USD
2018-10-20,205.12,209.37,203.65,208.04,12476250,USD
2018-10-21,207.76,211.65,207.04,207.37,14647330,USD
2018-10-22,207.38,209.39,205.5,206.77,27132436,USD
2018-10-23,207.03,207.95,202.99,205.68,19711152,USD
2018-10-24,205.68,207.86,205.0,205.12,18184740,USD
2018-10-25,205.12,206.12,202.99,204.11,15676208,USD
2018-10-26,204.08,208.94,203.19,204.58,13992981,USD
2018-10-27,204.78,206.22,203.06,204.36,9762449,USD
2018-10-28,204.36,205.52,203.05,204.99,9114142,USD
2018-10-29,204.84,205.79,195.03,197.05,17757560,USD
2018-10-30,196.83,198.96,195.28,197.39,22405144,USD
2018-10-31,197.27,201.89,193.0,198.59,19688636,USD
2018-11-01,198.59,199.79,197.84,198.17,12549246,USD
2018-11-02,198.17,203.75,198.13,202.66,7255371,USD
2018-11-03,202.67,203.16,199.63,200.23,8624750,USD
2018-11-04,200.27,218.35,199.38,211.86,54204776,USD
2018-11-05,211.86,212.42,207.82,210.67,77466672,USD
2018-11-06,210.67,221.32,209.15,220.22,33867520,USD
2018-11-07,220.22,224.64,217.16,218.8,15959094,USD
2018-11-08,218.8,220.53,212.79,212.87,23556790,USD
2018-11-09,212.87,215.26,209.23,211.39,3466685,USD
2018-11-10,211.39,215.47,210.61,213.21,10443004,USD
2018-11-11,213.19,214.22,209.51,213.18,48656856,USD
2018-11-12,213.1,214.95,211.54,212.79,17811020,USD
2018-11-13,212.79,213.88,209.4,210.44,27769896,USD
2018-11-14,210.44,210.59,177.34,187.46,45721616,USD
2018-11-15,187.51,189.79,171.99,184.1,69511120,USD
2018-11-16,184.1,184.88,175.29,177.01,43389624,USD
2018-11-17,176.99,177.93,174.94,176.53,44194552,USD
2018-11-18,176.53,182.07,176.06,178.65,1592849,USD
2018-11-19,178.76,178.93,146.86,150.12,5231504,USD
2018-11-20,150.27,153.55,127.3,132.92,7694850,USD
2018-11-21,132.9,140.86,126.84,137.72,5124263,USD
2018-11-22,137.75,139.74,125.93,126.12,2922897,USD
2018-11-23,126.17,128.08,119.76,124.64,4471731,USD
2018-11-24,124.63,129.34,111.79,114.43,3807645,USD
2018-11-25,114.42,121.1,102.8,118.04,6740294,USD
2018-11-26,118.03,120.56,106.44,110.08,5091633,USD
2018-11-27,110.08,113.67,102.84,111.18,5419735,USD
2018-11-28,111.19,126.6,111.19,122.74,5410547,USD
2018-11-29,122.75,123.77,114.81,117.85,4002663,USD
2018-11-30,117.86,119.8,111.73,113.77,4266508,USD
2018-12-01,113.76,120.45,111.62,118.23,2865644,USD
2018-12-02,118.23,120.71,116.08,116.41,2095581,USD
2018-12-03,116.4,127.08,106.79,108.66,2655601,USD
2018-12-04,108.66,113.16,106.13,110.09,2483986,USD
2018-12-05,110.14,110.7,102.24,102.33,3044592,USD
2018-12-06,102.36,104.42,90.57,90.86,5055406,USD
2018-12-07,90.85,96.99,77.65,93.27,7726889,USD
2018-12-08,93.28,97.98,84.75,90.57,5682805,USD
2018-12-09,90.56,98.76,88.82,93.62,4879162,USD
2018-12-10,93.62,95.3,88.68,90.17,4151441,USD
2018-12-11,90.18,91.94,86.25,88.32,4379346,USD
2018-12-12,87.72,91.33,87.19,89.62,3462463,USD
2018-12-13,89.62,90.72,84.83,86.31,3939616,USD
2018-12-14,86.31,87.0,82.28,83.81,3840924,USD
2018-12-15,83.81,85.07,81.97,83.9,3037072,USD
2018-12-16,83.9,87.62,83.89,84.72,3614202,USD
2018-12-17,84.72,96.99,84.61,94.37,5365522,USD
2018-12-18,94.37,101.33,91.96,100.66,4662572,USD
2018-12-19,100.68,107.89,98.57,99.37,5580741,USD
2018-12-20,99.36,116.35,98.63,114.61,6337441,USD
2018-12-21,114.6,118.67,105.59,108.18,5184686,USD
2018-12-22,108.18,115.87,105.97,115.84,3299215,USD
2018-12-23,115.85,132.46,115.79,129.6,6657260,USD
2018-12-24,129.6,158.27,129.48,139.23,9387141,USD
2018-12-25,139.06,139.74,122.14,128.39,7041198,USD
2018-12-26,128.39,136.13,123.39,130.06,5107841,USD
2018-12-27,130.06,131.51,112.59,114.56,4828463,USD
2018-12-28,114.57,137.22,113.14,136.61,5941049,USD
2018-12-29,136.59,146.02,130.71,133.67,5919256,USD
2018-12-30,133.64,139.76,129.51,138.45,4347833,USD
2018-12-31,138.45,138.72,129.61,131.9,3228368,USD
2019-01-01,131.9,140.51,130.67,139.61,3053350,USD
2019-01-02,139.58,155.93,138.74,152.95,5511607,USD
2019-01-03,152.96,154.3,144.39,146.94,4018093,USD
2019-01-04,146.94,155.4,145.29,152.86,4923992,USD
2019-01-05,152.87,159.78,152.84,153.49,4847379,USD
2019-01-06,153.48,158.29,148.63,154.96,4231447,USD
2019-01-07,154.96,156.36,148.47,149.96,2881293,USD
2019-01-08,149.96,152.21,146.29,148.41,3041294,USD
2019-01-09,148.41,152.57,147.95,148.79,2337410,USD
2019-01-10,148.78,150.09,121.98,125.63,6481358,USD
2019-01-11,125.61,127.83,121.28,125.15,3766462,USD
2019-01-12,125.15,126.15,122.73,123.75,2206828,USD
2019-01-13,123.75,124.09,112.79,114.64,2978349,USD
2019-01-14,114.65,130.3,114.62,127.53,3862814,USD
2019-01-15,127.55,129.6,116.9,119.62,4309296,USD
2019-01-16,119.59,126.5,119.1,121.72,3829705,USD
2019-01-17,121.71,123.03,117.51,122.03,3611353,USD
2019-01-18,122.02,122.19,118.27,119.34,2590666,USD
2019-01-19,119.34,125.37,119.34,123.02,3359939,USD
2019-01-20,123.0,123.52,116.25,117.52,3927252,USD
2019-01-21,117.52,118.04,114.15,116.05,4800225,USD
2019-01-22,116.05,119.47,112.36,118.23,5108458,USD
2019-01-23,118.23,119.01,115.52,116.84,4350863,USD
2019-01-24,116.84,117.32,114.93,116.71,4382804,USD
2019-01-25,116.7,117.41,115.03,115.5,4746841,USD
2019-01-26,115.5,117.63,115.37,115.83,3482571,USD
2019-01-27,115.83,116.24,112.03,112.5,4648427,USD
2019-01-28,112.5,113.14,101.6,105.82,7451281,USD
2019-01-29,105.82,107.32,102.89,104.79,5411071,USD
2019-01-30,104.76,109.67,103.82,108.52,5950177,USD
2019-01-31,108.51,110.56,105.86,106.71,5109551,USD
2019-02-01,106.74,108.54,104.41,106.98,4978174,USD
2019-02-02,106.99,111.16,106.29,110.68,4234775,USD
2019-02-03,110.67,111.25,106.36,107.62,5008599,USD
2019-02-04,107.63,109.24,106.95,107.9,5016223,USD
2019-02-05,107.91,108.32,106.6,107.37,4666983,USD
2019-02-06,107.37,107.67,102.28,104.63,6153615,USD
2019-02-07,104.63,106.12,104.29,104.55,5047256,USD
2019-02-08,104.55,122.58,103.89,119.23,9193506,USD
2019-02-09,119.27,121.09,117.96,119.44,5206967,USD
2019-02-10,119.44,125.46,116.42,124.92,6320589,USD
2019-02-11,124.94,125.05,119.55,121.3,6134205,USD
2019-02-12,121.32,123.99,119.28,122.64,5737547,USD
2019-02-13,122.66,126.17,121.06,122.22,6170720,USD
2019-02-14,122.21,124.46,120.44,120.97,5806810,USD
2019-02-15,120.97,124.0,120.87,121.73,5687152,USD
2019-02-16,121.72,124.5,121.71,122.87,5334298,USD
2019-02-17,122.88,135.27,122.78,133.79,8667389,USD
2019-02-18,133.79,147.64,125.07,145.8,11925906,USD
2019-02-19,145.79,149.84,143.8,144.01,9902279,USD
2019-02-20,144.02,149.46,140.88,149.11,8606458,USD
2019-02-21,149.01,149.55,143.5,145.78,7212102,USD
2019-02-22,145.79,148.83,144.27,147.97,6786471,USD
2019-02-23,147.97,159.31,146.28,158.3,8310818,USD
2019-02-24,158.31,165.79,132.87,132.93,14303156,USD
2019-02-25,132.94,141.57,132.85,138.27,10547224,USD
2019-02-26,138.26,138.66,134.48,136.67,11747992,USD
2019-02-27,136.66,159.6,128.15,135.2,16108549,USD
2019-02-28,135.2,138.56,133.09,135.47,16083705,USD
2019-03-01,135.47,138.06,128.46,135.72,9725119,USD
2019-03-02,135.72,136.36,130.74,132.76,11289962,USD
2019-03-03,132.77,168.42,129.05,131.01,10643998,USD
2019-03-04,131.02,131.57,123.25,125.97,14106157,USD
2019-03-05,125.97,141.11,125.44,136.82,16737467,USD
2019-03-06,136.82,149.49,133.94,137.62,14700459,USD
2019-03-07,137.62,139.98,135.72,136.93,13292315,USD
2019-03-08,136.93,139.45,131.66,133.85,12381533,USD
2019-03-09,133.84,138.57,133.38,137.52,10786980,USD
2019-03-10,137.52,137.75,134.53,135.72,9205365,USD
2019-03-11,135.72,136.23,131.66,132.99,11172773,USD
2019-03-12,132.99,134.93,129.14,133.8,13030790,USD
2019-03-13,133.81,133.84,131.2,131.97,9588023,USD
2019-03-14,131.97,134.82,130.48,132.45,9791921,USD
2019-03-15,132.44,137.68,132.44,136.75,12554646,USD
2019-03-16,136.77,143.95,136.75,141.15,16885616,USD
2019-03-17,141.15,141.17,137.61,138.91,9789061,USD
2019-03-18,138.91,141.87,136.86,137.92,12866496,USD
2019-03-19,137.92,139.5,137.1,138.72,10839157,USD
2019-03-20,138.72,139.75,136.56,139.31,10462548,USD
2019-03-21,139.32,139.74,133.05,135.11,12949432,USD
2019-03-22,135.11,137.44,134.65,136.42,10178186,USD
2019-03-23,136.42,138.3,135.76,137.53,9162492,USD
2019-03-24,137.53,137.53,135.5,136.44,9660876,USD
2019-03-25,136.44,137.05,132.36,134.25,11488217,USD
2019-03-26,134.25,134.99,132.61,134.37,9467391,USD
2019-03-27,134.37,140.08,133.89,139.65,15471580,USD
2019-03-28,139.63,140.33,137.68,138.15,9519301,USD
2019-03-29,138.17,143.53,138.13,143.38,12091290,USD
2019-03-30,143.38,145.85,140.43,142.65,12812841,USD
2019-03-31,142.65,142.69,140.71,141.79,9330574,USD
2019-04-01,141.77,143.28,140.26,141.5,11847685,USD
2019-04-02,141.5,165.42,141.29,163.47,36028856,USD
2019-04-03,163.47,177.29,152.24,160.34,47664172,USD
2019-04-04,160.34,164.33,153.26,157.43,13551398,USD
2019-04-05,157.43,167.34,156.42,164.93,10058546,USD
2019-04-06,164.93,172.53,160.22,165.55,10369006,USD
2019-04-07,165.58,175.37,164.17,174.33,9883754,USD
2019-04-08,174.32,185.54,171.87,179.16,14826840,USD
2019-04-09,179.16,179.24,172.15,175.09,10819979,USD
2019-04-10,175.09,183.49,171.61,177.37,12102385,USD
2019-04-11,177.39,177.63,159.6,164.36,11113093,USD
2019-04-12,164.37,166.08,158.93,163.47,7122117,USD
2019-04-13,163.46,165.27,161.34,163.19,5520702,USD
2019-04-14,163.19,168.18,161.52,167.29,5891069,USD
2019-04-15,167.3,168.63,153.65,160.17,7706068,USD
2019-04-16,160.16,166.64,159.52,165.65,7659636,USD
2019-04-17,165.61,167.21,164.26,165.9,7564131,USD
2019-04-18,165.91,175.02,165.38,173.33,10155966,USD
2019-04-19,173.34,173.41,169.15,172.79,9255652,USD
2019-04-20,172.79,176.71,170.17,172.73,8191053,USD
2019-04-21,172.89,173.42,164.81,168.52,8784909,USD
2019-04-22,168.5,172.32,167.07,170.87,8615331,USD
2019-04-23,170.87,175.92,169.01,169.95,10167139,USD
2019-04-24,169.94,170.53,154.87,165.22,11608963,USD
2019-04-25,165.23,165.81,151.73,155.18,10776777,USD
2019-04-26,155.16,161.82,152.32,157.97,11522387,USD
2019-04-27,157.96,161.95,156.74,159.41,8511608,USD
2019-04-28,159.43,160.28,157.54,158.27,8276447,USD
2019-04-29,158.3,159.16,152.6,154.93,10691757,USD
2019-04-30,154.94,162.56,154.94,161.8,9573637,USD
2019-05-01,161.84,163.7,158.85,160.38,7744197,USD
2019-05-02,160.35,162.88,159.22,161.66,8128206,USD
2019-05-03,161.66,169.8,160.86,167.86,10227294,USD
2019-05-04,167.87,171.04,160.36,163.68,10230205,USD
2019-05-05,163.67,165.25,159.56,163.03,8540531,USD
2019-05-06,163.03,176.98,159.66,173.0,12971048,USD
2019-05-07,172.99,181.39,169.06,169.34,15234294,USD
2019-05-08,169.34,172.68,165.7,170.77,9753558,USD
2019-05-09,170.76,173.28,167.03,170.84,10030572,USD
2019-05-10,170.85,175.78,168.86,172.77,12733870,USD
2019-05-11,172.78,204.72,172.75,192.27,20898884,USD
2019-05-12,192.17,202.93,182.81,188.07,18518888,USD
2019-05-13,188.09,206.1,185.69,196.02,14796974,USD
2019-05-14,196.0,220.02,195.22,217.42,16799240,USD
2019-05-15,217.34,249.78,217.32,248.15,18655020,USD
2019-05-16,248.14,278.52,244.27,264.69,25140954,USD
2019-05-17,264.68,267.8,224.62,244.45,22544414,USD
2019-05-18,244.38,247.84,232.13,233.89,13933356,USD
2019-05-19,233.87,263.05,232.85,259.63,14381175,USD
2019-05-20,259.68,259.68,238.64,250.72,12382399,USD
2019-05-21,250.72,261.59,246.85,253.76,10242781,USD
2019-05-22,253.7,259.7,241.68,244.34,10832473,USD
2019-05-23,244.35,247.3,231.89,244.68,13065589,USD
2019-05-24,244.68,254.22,241.74,249.17,10067662,USD
2019-05-25,249.2,256.9,247.9,250.68,8576761,USD
2019-05-26,250.69,268.75,245.92,264.68,10056498,USD
2019-05-27,264.66,279.07,262.96,270.98,11579040,USD
2019-05-28,270.97,275.39,265.5,271.18,9346366,USD
2019-05-29,271.16,273.72,260.85,268.61,22327824,USD
2019-05-30,268.62,287.99,241.51,254.52,15521778,USD
2019-05-31,254.57,268.7,246.61,267.99,11625619,USD
2019-06-01,267.94,274.94,261.14,264.31,9064315,USD
2019-06-02,264.26,272.64,263.59,269.01,7308978,USD
2019-06-03,269.03,269.77,248.77,250.37,9230643,USD
2019-06-04,250.26,251.47,235.35,241.26,11386335,USD
2019-06-05,241.27,248.24,237.94,245.83,8644400,USD
2019-06-06,245.81,250.0,236.4,248.54,7722402,USD
2019-06-07,248.63,253.12,244.33,248.98,7406822,USD
2019-06-08,248.98,250.51,241.09,243.42,6231872,USD
2019-06-09,243.43,244.36,227.0,231.27,7797477,USD
2019-06-10,231.21,246.99,227.38,246.86,8393618,USD
2019-06-11,246.85,247.77,237.6,244.41,6923027,USD
2019-06-12,244.38,261.67,242.57,261.54,7894940,USD
2019-06-13,261.38,262.47,254.02,254.86,7295212,USD
2019-06-14,254.89,268.81,252.01,262.53,6867791,USD
2019-06-15,262.53,271.61,260.92,267.75,6521484,USD
2019-06-16,267.74,282.75,263.96,267.98,8664300,USD
2019-06-17,268.0,274.14,266.96,273.0,7407912,USD
2019-06-18,273.02,273.26,261.76,264.59,7386471,USD
2019-06-19,264.59,269.79,263.61,268.26,6227982,USD
2019-06-20,268.26,273.18,264.83,271.43,7040907,USD
2019-06-21,271.45,295.72,271.45,294.72,11063285,USD
2019-06-22,294.69,314.0,292.09,310.38,10693566,USD
2019-06-23,310.39,320.79,306.12,308.53,8493591,USD
2019-06-24,308.51,313.67,297.9,311.46,7095114,USD
2019-06-25,311.47,318.49,307.75,317.65,8510746,USD
2019-06-26,317.65,364.89,315.99,338.54,15730939,USD
2019-06-27,338.54,345.83,279.82,297.55,16130659,USD
2019-06-28,297.73,312.7,295.3,310.56,9927570,USD
2019-06-29,310.52,324.13,295.44,318.48,9032761,USD
2019-06-30,318.26,323.21,290.78,292.21,9821614,USD
2019-07-01,292.23,303.0,280.35,294.83,9568498,USD
2019-07-02,294.87,297.0,273.07,291.41,10298332,USD
2019-07-03,291.48,301.64,289.39,300.58,7897091,USD
2019-07-04,300.51,301.56,281.18,283.43,7259506,USD
2019-07-05,283.36,293.61,281.92,287.15,7798126,USD
2019-07-06,287.16,296.06,285.61,288.08,7556869,USD
2019-07-07,288.11,309.42,285.28,304.88,8434463,USD
2019-07-08,304.87,313.15,301.6,312.23,8499609,USD
2019-07-09,312.23,317.94,303.38,307.41,9133005,USD
2019-07-10,307.44,313.81,281.53,289.1,12435572,USD
2019-07-11,289.13,289.14,263.08,268.72,11358938,USD
2019-07-12,268.72,278.33,266.81,274.68,7948022,USD
2019-07-13,274.68,275.04,262.85,269.16,7842964,USD
2019-07-14,269.12,269.62,223.95,226.62,11864223,USD
2019-07-15,226.56,235.43,204.39,228.49,14587583,USD
2019-07-16,228.49,234.41,193.48,198.87,14522681,USD
2019-07-17,198.88,219.13,192.91,210.95,13511467,USD
2019-07-18,210.95,228.42,206.47,225.23,12651298,USD
2019-07-19,225.23,225.68,213.57,220.09,9381028,USD
2019-07-20,220.11,233.7,219.8,227.86,9121220,USD
2019-07-21,227.83,228.76,217.72,225.01,8503124,USD
2019-07-22,225.03,227.47,212.46,217.27,8599453,USD
2019-07-23,217.27,218.03,208.31,211.87,8701788,USD
2019-07-24,211.86,217.02,202.3,215.44,9724460,USD
2019-07-25,215.45,224.05,214.79,217.65,8418372,USD
2019-07-26,217.65,218.65,212.07,217.83,6964285,USD
2019-07-27,217.8,222.7,203.5,206.62,8552270,USD
2019-07-28,206.64,212.01,199.68,210.37,7540229,USD
2019-07-29,210.39,214.45,207.37,209.82,7201008,USD
2019-07-30,209.81,212.88,204.54,208.49,7148000,USD
2019-07-31,208.49,218.19,208.17,217.23,7512798,USD
2019-08-01,217.23,217.55,211.23,216.37,7087166,USD
2019-08-02,216.37,220.84,213.93,216.54,7562874,USD
2019-08-03,216.52,223.0,215.52,220.89,6991327,USD
2019-08-04,220.89,222.21,216.31,220.72,6513300,USD
2019-08-05,220.76,235.0,220.75,232.45,9789062,USD
2019-08-06,232.45,237.47,222.46,225.63,9350297,USD
2019-08-07,225.62,229.22,220.62,224.66,7903410,USD
2019-08-08,224.68,226.11,215.57,220.16,7544535,USD
2019-08-09,220.12,220.49,206.4,209.49,9655957,USD
2019-08-10,209.46,213.53,202.35,205.93,8696796,USD
2019-08-11,205.92,216.23,205.64,215.83,7626519,USD
2019-08-12,215.84,215.97,209.49,210.45,7944999,USD
2019-08-13,210.48,211.01,106.01,207.68,18291064,USD
2019-08-14,207.68,209.43,183.74,186.56,12455290,USD
2019-08-15,186.59,189.3,176.08,187.8,14029644,USD
2019-08-16,187.67,188.03,179.35,184.55,11334734,USD
2019-08-17,184.55,186.12,181.58,184.81,8780473,USD
2019-08-18,184.83,197.17,182.96,193.68,9114736,USD
2019-08-19,193.67,202.81,192.33,201.64,8139134,USD
2019-08-20,201.65,201.96,194.55,196.14,10010759,USD
2019-08-21,196.15,196.78,181.29,187.24,12983288,USD
2019-08-22,187.27,194.42,182.97,190.29,9970608,USD
2019-08-23,190.29,195.32,175.8,193.43,8556796,USD
2019-08-24,193.42,193.47,186.13,190.15,8378917,USD
2019-08-25,190.16,191.49,182.81,186.3,7579757,USD
2019-08-26,186.32,193.09,186.02,188.34,9022664,USD
2019-08-27,188.36,188.61,184.26,186.58,7189637,USD
2019-08-28,186.6,187.13,167.57,172.85,9717991,USD
2019-08-29,172.85,173.05,164.04,168.66,9551479,USD
2019-08-30,168.68,170.27,165.38,168.16,7494501,USD
2019-08-31,168.14,174.43,166.16,171.62,7892884,USD
2019-09-01,171.62,173.22,167.08,169.72,7798623,USD
2019-09-02,169.72,180.56,169.45,178.11,9272925,USD
2019-09-03,178.1,182.59,175.37,178.81,9034539,USD
2019-09-04,178.82,180.06,173.85,174.79,7553820,USD
2019-09-05,174.8,175.56,170.54,173.83,7397562,USD
2019-09-06,173.82,177.79,166.16,169.15,9983924,USD
2019-09-07,169.14,180.63,168.42,177.74,9054426,USD
2019-09-08,177.76,183.42,177.36,181.44,8335497,USD
2019-09-09,181.45,184.76,176.25,180.65,9643635,USD
2019-09-10,180.64,184.16,177.44,180.05,8270645,USD
2019-09-11,180.05,182.27,174.86,178.47,10659596,USD
